subject,label,MeanNN,SDNN,RMSSD,pNN50,pNN20,MedianNN,IQRNN,CVNN,MinNN,MaxNN,HR_mean,LF,HF,LF_HF
S2,baseline,789.5833333333334,197.78141122778007,279.8859565048748,78.66666666666666,86.66666666666667,828.125,242.1875,0.25048833084257105,343.75,1265.625,75.98944591029023,0.013986126944311514,0.10142446561221566,0.1378969744616235
S2,baseline,797.2972972972973,175.5612059376062,239.2333221058929,64.86486486486487,82.43243243243244,828.125,121.09375,0.2201954108369976,328.125,1265.625,75.2542372881356,0.01879765631578133,0.11142992656684739,0.16869486407230574
S2,baseline,792.652027027027,167.69507306442085,223.379342105424,56.75675675675676,79.72972972972973,812.5,109.375,0.2115620314419545,328.125,1265.625,75.69525839104955,0.04292569611770171,0.09230443952031397,0.4650447621022042
S2,baseline,811.4149305555555,130.47343172023287,158.85807497308699,51.388888888888886,76.38888888888889,820.3125,93.75,0.1607974253455023,453.125,1140.625,73.9449050548275,0.054449840642302356,0.0584862271152709,0.9309856923235413
S2,baseline,803.082191780822,135.91005185718905,155.24852667488418,42.465753424657535,72.6027397260274,812.5,93.75,0.16923554431684093,390.625,1140.625,74.71215351812366,0.0454179488491817,0.05780895814189049,0.785655896750545
S2,baseline,817.7083333333334,116.57336141481593,139.44635165968734,41.66666666666667,73.61111111111111,812.5,93.75,0.14256105344996597,453.125,1140.625,73.37579617834395,0.04756618290423976,0.04899302651237812,0.9708765979628168
S2,baseline,821.9630281690141,108.3008116361846,148.81882411413648,39.436619718309856,70.4225352112676,828.125,93.75,0.13175873844038094,421.875,1140.625,72.99598393574297,0.040943981121907676,0.11282986267701256,0.362882486519674
S2,baseline,810.546875,174.6620522577805,238.23840456981708,50.0,75.0,812.5,113.28125,0.21548667652044243,343.75,1421.875,74.02409638554217,0.03456776130111685,0.1451157874126404,0.23820813653322606
S2,baseline,806.7208904109589,207.8527472727963,309.6604936228771,57.534246575342465,78.08219178082192,828.125,187.5,0.2576513757650582,343.75,1421.875,74.37516582647918,0.05976896504160013,0.05253909675662314,1.1376092991942346
S2,baseline,809.0753424657535,224.89880318762994,342.37116931500674,65.75342465753424,82.1917808219178,828.125,234.375,0.27797016097688015,343.75,1421.875,74.15873015873015,0.03981826383733339,0.09325327585644337,0.42699051021682827
S2,baseline,813.3561643835617,237.4350355879836,365.1920142175399,73.97260273972603,86.3013698630137,843.75,296.875,0.2919201279650156,343.75,1421.875,73.76842105263158,0.03524343604093401,0.1139488281758355,0.30929178127702667
S2,baseline,811.8489583333334,260.3021131557258,401.9399959487857,79.16666666666666,87.5,828.125,343.75,0.32062874563528054,343.75,1515.625,73.90537289494787,0.03541991006965736,0.09398614428835021,0.37686310400167927
S2,baseline,834.5070422535211,280.59916591818995,425.61175771302584,76.05633802816901,85.91549295774648,828.125,312.5,0.33624541401167063,343.75,1906.25,71.89873417721519,0.04951569298225075,0.16337303960285798,0.3030836244622613
S2,baseline,812.9280821917808,207.05946156611319,310.8245013825683,69.86301369863014,83.56164383561644,843.75,250.0,0.2547082160181361,359.375,1296.875,73.80726698262244,0.02595762816552658,0.12143288565509928,0.21376110783740196
S2,baseline,812.9280821917808,260.2860688510578,376.46199384864866,76.71232876712328,87.67123287671232,828.125,281.25,0.32018338959245446,359.375,1750.0,73.80726698262244,0.03676451242518473,0.11503110751321302,0.3196049592147218
S2,baseline,806.8576388888889,228.18717733161955,337.84236189038825,73.61111111111111,86.11111111111111,812.5,253.90625,0.28280971305650965,390.625,1562.5,74.36256051640667,0.05358796594120441,0.10385323548052039,0.5159970769640184
S2,baseline,805.0085616438356,209.5198890560397,299.3659206173664,60.273972602739725,82.1917808219178,828.125,140.625,0.26027038597974406,390.625,1562.5,74.53336878489763,0.04923690144814171,0.1334406031457197,0.36897990781991646
S2,baseline,853.4873188405797,306.60924693422623,396.5271026129458,68.11594202898551,84.05797101449275,828.125,203.125,0.3592428852378729,359.375,1781.25,70.29981427434332,0.04116332532344447,0.10857564924412477,0.3791211529473944
S2,baseline,855.9283088235294,260.28076412518413,365.2883863158516,66.17647058823529,83.82352941176471,835.9375,179.6875,0.3040917813349802,390.625,1671.875,70.0993288590604,0.05159090672633449,0.10848944055253854,0.47553850829703925
S2,baseline,887.8264925373135,306.3181811512323,436.0857145946022,74.6268656716418,86.56716417910447,828.125,257.8125,0.3450203206662685,390.625,1781.25,67.58077226162332,0.05248229423431712,0.11045747663526158,0.47513573397677167
S2,baseline,890.8617424242424,232.76679701513805,339.7605031772098,65.15151515151516,81.81818181818183,851.5625,187.5,0.26128273999254403,453.125,1703.125,67.350518203561,0.028063911815849617,0.07117534734501853,0.3942925867268532
S2,baseline,878.2649253731344,215.1787988942102,315.63882920498537,65.67164179104478,80.59701492537313,859.375,156.25,0.24500443166711983,453.125,1703.125,68.31651619755709,0.02256107693002756,0.08763756461156676,0.25743614658878666
S2,baseline,875.2332089552239,215.2639664101318,312.79578804539454,67.16417910447761,82.08955223880598,859.375,164.0625,0.2459504097966014,453.125,1703.125,68.55315747402078,0.022488544694299298,0.09465381450541972,0.23758730497873004
S2,baseline,838.5416666666666,126.58878479173825,163.06374920609136,56.52173913043478,78.26086956521739,843.75,93.75,0.15096302285722824,359.375,1234.375,71.55279503105591,0.009896704380094361,0.13347890453977057,0.07414433325039463
S2,baseline,849.6376811594203,95.084763232369,139.2910588691261,53.62318840579711,75.36231884057972,843.75,93.75,0.11191213071272428,625.0,1250.0,70.6183368869936,0.02775929303478122,0.12156038858551431,0.22835804786238684
S2,baseline,834.0669014084507,152.89628959191867,208.29612763014651,53.52112676056338,76.05633802816901,828.125,85.9375,0.18331417939463812,406.25,1609.375,71.93667546174143,0.03908652936721791,0.10120865514608236,0.38619749774168294
S2,baseline,831.4260563380282,155.84580517274,232.08704686265577,49.29577464788733,73.23943661971832,828.125,78.125,0.18744397530569892,406.25,1625.0,72.16516675489677,0.04492095076710423,0.11707948551554005,0.3836790926207293
S2,baseline,825.2640845070423,174.83869038612596,267.19598461883476,56.33802816901409,74.64788732394366,812.5,85.9375,0.21185786909721502,375.0,1625.0,72.704,0.024442829447707155,0.09071875439113801,0.26943524094610904
S2,baseline,827.9049295774648,186.2587815101286,290.49176093246234,60.56338028169014,77.46478873239437,812.5,117.1875,0.22497605081925157,375.0,1625.0,72.47208931419458,0.028049403167174306,0.15124229848971657,0.18546004290645896
S2,baseline,830.3257042253521,187.1890236390092,292.972470214475,67.6056338028169,80.28169014084507,828.125,140.625,0.2254404779792361,375.0,1625.0,72.26080042406574,0.03277498358689572,0.13393639078070263,0.24470559043627668
S2,baseline,832.1428571428571,188.56666915538415,294.99188225750567,64.28571428571429,81.42857142857143,828.125,136.71875,0.2266037225901612,375.0,1625.0,72.1030042918455,0.019203181046453716,0.12495324354045154,0.15368293373062383
S2,baseline,847.5446428571429,124.27426649663397,195.40984892776262,52.85714285714286,78.57142857142857,843.75,109.375,0.14662857885302086,375.0,1250.0,70.79273110350276,0.012382428257137871,0.11176643776454416,0.11078843080982552
S2,baseline,866.9577205882352,135.23546113660873,206.0194890070992,54.41176470588235,77.94117647058823,859.375,93.75,0.1559885308419086,375.0,1281.25,69.20752716671085,0.03945735580197157,0.0932623000033596,0.4230793772033308
S2,baseline,851.6757246376811,99.17018367609052,144.08030306609453,44.927536231884055,75.36231884057972,843.75,93.75,0.1164412473048699,468.75,1250.0,70.44934857750599,0.042071909366962104,0.09214030594473237,0.45660700749352506
S2,baseline,853.9402173913044,67.24978340460845,83.62960507851412,33.33333333333333,68.11594202898551,843.75,62.5,0.07875233187874593,546.875,1046.875,70.26252983293556,0.04425264219138922,0.07095246982468557,0.623694175843798
S2,baseline,852.8079710144928,71.32168923017882,87.14064205731884,30.434782608695656,66.66666666666666,859.375,62.5,0.08363159310686927,468.75,1046.875,70.35581518852895,0.031071975177047878,0.07242411591017299,0.4290280217653769
S2,baseline,833.5597826086956,107.84866211241258,152.10494575147393,34.78260869565217,63.76811594202898,843.75,62.5,0.1293832360468389,312.5,1046.875,71.98044009779952,0.04070144745241165,0.09843907157211998,0.4134684206422276
S2,baseline,813.8020833333334,162.45915487482029,210.10652374550995,45.83333333333333,68.05555555555556,828.125,62.5,0.19962980951017917,328.125,1375.0,73.728,0.02738276273364062,0.14759630103880728,0.18552472210289953
S2,baseline,807.3630136986301,161.4804839165723,209.34001573397285,45.20547945205479,69.86301369863014,828.125,93.75,0.20000976162731332,312.5,1375.0,74.31601272534465,0.01737059967631483,0.10745668136481788,0.16165211372330818
S2,baseline,806.8576388888889,177.69448443882675,232.28232417685166,54.166666666666664,76.38888888888889,828.125,85.9375,0.22023028087523228,328.125,1375.0,74.36256051640667,0.02409486310893353,0.15843374368010535,0.15208163708852093
S2,baseline,794.9486301369863,203.60761985417133,266.9683657101166,67.12328767123287,83.56164383561644,812.5,171.875,0.2561267635860766,328.125,1375.0,75.47657512116317,0.02109157505034356,0.17904420979574298,0.11780093349237726
S2,baseline,792.8082191780821,202.77459421727139,268.6270814671697,67.12328767123287,84.93150684931507,812.5,171.875,0.2557675227276166,328.125,1375.0,75.68034557235421,0.02744469448964957,0.14712678480958125,0.18653771660387908
S2,baseline,773.0263157894736,200.39793881569477,257.47294558522714,68.42105263157895,86.8421052631579,812.5,195.3125,0.25923818468072857,328.125,1218.75,77.61702127659575,0.02618114831108621,0.11074523445944033,0.23640880295101885
S2,baseline,804.7945205479452,187.53839464516696,265.50369983624734,58.9041095890411,86.3013698630137,843.75,109.375,0.2330264307931436,328.125,1218.75,74.5531914893617,0.06091089240245802,0.13798892438810975,0.44141870568640074
S2,baseline,800.8868243243244,203.8901685782302,293.6809977977223,60.810810810810814,83.78378378378379,828.125,167.96875,0.2545805004973631,328.125,1375.0,74.91695228051674,0.0498685575470446,0.1110383371265175,0.44911117040796616
S2,baseline,794.5205479452055,200.81943461339986,288.09899481944086,60.273972602739725,82.1917808219178,828.125,156.25,0.25275549528927915,328.125,1375.0,75.51724137931033,0.026104252450946306,0.057120803200123506,0.45700079460524573
S2,baseline,818.8820422535211,190.73799097111774,237.15611852442566,50.70422535211267,78.87323943661971,859.375,93.75,0.23292486723266836,343.75,1375.0,73.2706261757592,0.06740472214932385,0.13014788891023824,0.5179086861394444
S2,baseline,817.2743055555555,205.48364628445745,263.62388305415215,58.333333333333336,81.94444444444444,859.375,187.5,0.2514255555174668,343.75,1375.0,73.41476367498673,0.02544709835241205,0.14515537591572722,0.17530937584554812
S2,baseline,805.9895833333334,199.28400529577218,250.70735098171255,61.111111111111114,83.33333333333334,859.375,187.5,0.24725382240250893,312.5,1375.0,74.44264943457189,0.022651270169408346,0.1448373831839208,0.1563910481636138
S2,baseline,798.3530405405405,192.25855405879642,242.206486772318,66.21621621621621,82.43243243243244,859.375,195.3125,0.2408189664169426,312.5,1375.0,75.1547209732875,0.02550702594673943,0.1292905183051529,0.19728458266782925
S2,baseline,799.4087837837837,162.13297896169584,187.8296901678796,66.21621621621621,83.78378378378379,843.75,148.4375,0.20281610891774737,312.5,1109.375,75.0554675118859,0.015087083120119409,0.09997012871123702,0.15091591172897592
S2,baseline,823.2834507042254,199.7241322399323,244.5485431470757,67.6056338028169,84.50704225352112,859.375,156.25,0.24259461558360124,312.5,1437.5,72.87890938251805,0.015947990538052383,0.12011727287659575,0.13277016832072758
S2,baseline,824.1637323943662,198.20128498884,239.7159312156191,71.83098591549296,84.50704225352112,859.375,148.4375,0.24048775406923603,312.5,1437.5,72.80106809078772,0.021266870197447392,0.11097437852958483,0.1916376597844864
S2,baseline,836.7077464788732,193.59132205460318,230.35995464784486,67.6056338028169,84.50704225352112,859.375,109.375,0.23137269000949945,312.5,1437.5,71.70962651236192,0.019763594220094303,0.1134845188880219,0.17415233737383642
S2,baseline,867.8768382352941,155.83980259568796,217.00227995483598,63.23529411764706,83.82352941176471,859.375,109.375,0.17956442173588402,437.5,1437.5,69.13423351866561,0.03400027725403125,0.13346604847414775,0.2547485120203965
S2,baseline,869.4852941176471,152.2282009144283,215.58714246943003,63.23529411764706,86.76470588235294,859.375,109.375,0.17507852282758773,437.5,1437.5,69.00634249471459,0.01994932214740401,0.10007048355918396,0.19935271058828777
S2,baseline,875.9328358208955,152.29076139984778,212.40110220923282,58.2089552238806,82.08955223880598,859.375,93.75,0.17386123133188158,437.5,1437.5,68.49840255591054,0.019789276485716874,0.09249398164828819,0.21395204458779096
S2,baseline,867.7705223880597,113.89238424047743,165.89546955291402,52.23880597014925,79.1044776119403,859.375,93.75,0.13124712271517527,437.5,1203.125,69.14270357430799,0.008113224522102263,0.12045705703831042,0.06735366712073927
S2,baseline,863.9705882352941,111.57041130159476,162.98453164631957,48.529411764705884,79.41176470588235,859.375,93.75,0.1291368164852501,437.5,1203.125,69.44680851063829,0.03258523594263148,0.1285285464629966,0.25352528165416366
S2,baseline,858.2427536231884,110.69057935742556,161.58182342628984,46.3768115942029,75.36231884057972,859.375,93.75,0.12897350882384995,437.5,1203.125,69.91029023746702,0.021804561462348486,0.10248124121559948,0.21276636781238986
S2,baseline,856.8840579710145,87.72060509532926,114.53806481009349,39.130434782608695,68.11594202898551,843.75,78.125,0.10237161524867178,578.125,1203.125,70.02114164904863,0.03079479401139887,0.08662172110077485,0.355508914162217
S2,baseline,870.4044117647059,113.15943571215611,157.35384343227986,39.705882352941174,69.11764705882352,859.375,66.40625,0.13000788390161125,500.0,1265.625,68.93347412882788,0.06332594900918996,0.09841879832121059,0.6434334709362364
S2,baseline,846.6938405797101,116.87382536416622,168.28640022295326,39.130434782608695,69.56521739130434,843.75,62.5,0.13803552094361007,484.375,1250.0,70.86386734420968,0.011449729790039281,0.1277662543162152,0.08961466273951933
S2,baseline,850.0905797101449,100.84655888707793,144.62747690949283,30.434782608695656,65.21739130434783,843.75,62.5,0.11863036868549179,484.375,1250.0,70.58071390516783,0.0097706961838129,0.13490572340417237,0.07242610570746705
S2,baseline,853.2608695652174,110.78455538114257,160.46699140596596,40.57971014492754,72.46376811594203,843.75,78.125,0.12983667637025625,484.375,1250.0,70.31847133757962,0.013699046221728324,0.13172043269749723,0.10400092029145463
S2,baseline,856.8840579710145,112.53392527456987,162.78829418120478,44.927536231884055,75.36231884057972,843.75,93.75,0.13132923203290184,484.375,1250.0,70.02114164904863,0.004567324811465289,0.12919588498262716,0.035351937192732205
S2,baseline,857.1105072463768,144.46044475693432,204.6657487320341,59.42028985507246,82.6086956521739,859.375,93.75,0.16854354664375745,437.5,1250.0,70.00264200792603,0.018183577759274514,0.1423525451420074,0.1277362321912476
S2,baseline,859.8278985507246,138.85143367951662,191.3570052198016,60.86956521739131,85.5072463768116,875.0,125.0,0.16148747198544783,484.375,1234.375,69.78140637345273,0.06041692051285139,0.10106422367153733,0.5978071994023201
S2,baseline,877.5652985074627,139.37250024631666,203.71599630274795,58.2089552238806,86.56716417910447,875.0,109.375,0.1588172418432649,500.0,1265.625,68.37098060058464,0.008459053938361386,0.10233053788177032,0.08266402301270738
S2,baseline,867.6470588235294,154.6671361783376,216.77547019349754,67.64705882352942,88.23529411764706,875.0,144.53125,0.17826042813774506,500.0,1265.625,69.15254237288136,0.006660599197093292,0.0864322328742716,0.07706151947713898
S2,baseline,851.6757246376811,165.24267375918612,210.34093200000885,63.76811594202898,84.05797101449275,859.375,156.25,0.1940206453923334,421.875,1265.625,70.44934857750599,0.0218006313845903,0.1248430097567185,0.17462436564989245
S2,baseline,849.411231884058,195.413044239943,263.61697753670614,71.01449275362319,86.95652173913044,859.375,171.875,0.23005705234966362,328.125,1343.75,70.63716342308717,0.030047582304021755,0.15322381894020376,0.19610255449740455
S2,baseline,846.9202898550725,175.56573205908995,220.09173597081525,56.52173913043478,76.81159420289855,859.375,140.625,0.20729900341522492,328.125,1343.75,70.84491978609626,0.027311693358361207,0.1309789611075318,0.2085196975714192
S2,baseline,847.3731884057971,153.9850762869452,196.348356066831,53.62318840579711,72.46376811594203,859.375,125.0,0.1817204962274586,328.125,1343.75,70.80705505077499,0.02503736376457438,0.11727422638947924,0.213494171186624
S2,baseline,841.9642857142857,152.20169675749088,194.7296557112085,54.285714285714285,68.57142857142857,859.375,121.09375,0.180769777697126,328.125,1343.75,71.26193001060446,0.01816122920681354,0.11593704518576944,0.1566473354372043
S2,baseline,845.1086956521739,140.20922836030195,185.45917528806552,53.62318840579711,69.56521739130434,859.375,93.75,0.16590673966749556,328.125,1343.75,70.9967845659164,0.014047854920403238,0.11292253998122262,0.12440257651607192
S2,baseline,849.1847826086956,122.23581132455675,167.2484770604627,47.82608695652174,68.11594202898551,843.75,78.125,0.14394489141579803,328.125,1343.75,70.656,0.03549766410157248,0.07127994941521794,0.49800349737613436
S2,baseline,820.862676056338,132.3411010738943,168.2553099618468,49.29577464788733,69.01408450704226,843.75,70.3125,0.16122197406964495,328.125,1046.875,73.09383378016085,0.05304779411473591,0.08040477278777089,0.6597592689523051
S2,baseline,836.6071428571429,165.20287577893876,214.3052581235941,58.57142857142858,77.14285714285715,843.75,105.46875,0.19746768502925444,328.125,1546.875,71.71824973319103,0.041510803414160545,0.12226147986194907,0.3395247911364418
S2,baseline,853.9402173913044,200.5246824150898,262.13510834600834,62.31884057971014,79.71014492753623,843.75,109.375,0.23482285800716962,328.125,1546.875,70.26252983293556,0.052007884454647296,0.13910550849613096,0.3738736518553744
S2,baseline,848.731884057971,207.73012163711047,270.04858971826445,69.56521739130434,84.05797101449275,843.75,156.25,0.24475352645397008,328.125,1546.875,70.69370330843117,0.03591978170998966,0.11353539625903408,0.31637518248527274
S2,baseline,833.0357142857143,183.29259734707242,236.86031320382588,61.42857142857143,81.42857142857143,828.125,121.09375,0.2200296988517911,328.125,1484.375,72.0257234726688,0.03068111215489202,0.0795648098586157,0.38561158141911533
S2,baseline,814.6701388888889,182.22301272584056,233.0434593831537,56.94444444444444,80.55555555555556,812.5,125.0,0.22367704918504883,328.125,1484.375,73.64944059669685,0.022864775059597303,0.09660017206503084,0.23669497238788384
S2,baseline,829.6875,151.68023124263374,191.2276645809569,50.0,77.14285714285715,804.6875,105.46875,0.18281609791955855,453.125,1484.375,72.31638418079096,0.02164404638659538,0.06814515284776135,0.31761681472707143
S2,baseline,820.862676056338,132.47280575874265,166.57828757931551,43.66197183098591,73.23943661971832,796.875,78.125,0.16138242074201786,453.125,1484.375,73.09383378016085,0.015830305437627146,0.05077205493562259,0.31179170229961123
S2,baseline,808.2191780821918,72.78914975143817,81.75175600178261,41.0958904109589,71.23287671232876,796.875,78.125,0.09006115138737265,625.0,1093.75,74.23728813559322,0.029215239442807534,0.020683427323235817,1.4124950853762546
S2,baseline,814.0404929577464,77.05313500229627,108.71933578354076,39.436619718309856,70.4225352112676,812.5,93.75,0.09465516232777353,656.25,1109.375,73.70640713706408,0.012227609008239207,0.04330983254797886,0.2823287066440027
S2,baseline,800.7277397260274,113.74518332000156,171.96375549261828,46.57534246575342,72.6027397260274,796.875,93.75,0.14205225781102573,375.0,1109.375,74.9318364073777,0.030247189720243983,0.04505906447796802,0.6712786887760083
S2,baseline,788.9583333333334,176.57825758832237,251.47369697499235,56.00000000000001,78.66666666666666,812.5,93.75,0.22381189237495308,312.5,1234.375,76.049643517296,0.0205008015311111,0.12657723431855608,0.16196278613195852
S2,baseline,800.0856164383562,207.45189355832395,315.7491676827686,65.75342465753424,84.93150684931507,828.125,140.625,0.2592871178984723,312.5,1484.375,74.99197431781701,0.019204728939635894,0.11140848079305307,0.1723812119412135
S2,baseline,792.7083333333334,220.9011826331827,341.3808097469943,74.66666666666667,86.66666666666667,812.5,203.125,0.27866640647549984,312.5,1484.375,75.68988173455979,0.012268840498220088,0.10875325439055873,0.11281354812757853
S2,baseline,792.9166666666666,230.8303655450419,353.8192395351088,74.66666666666667,89.33333333333333,812.5,281.25,0.29111554246353155,312.5,1484.375,75.66999474513926,0.009851640911733198,0.09930324340880783,0.09920764492229459
S2,baseline,800.2533783783783,270.69805910046523,366.98137066160626,83.78378378378379,93.24324324324324,804.6875,335.9375,0.33826543744058135,312.5,1687.5,74.97625329815304,0.006738304149005463,0.08041662960467318,0.083792421817861
S2,baseline,812.7170138888889,313.72441747524675,415.72112491089877,88.88888888888889,97.22222222222221,773.4375,359.375,0.3860192565356307,312.5,1781.25,73.826435246996,0.045460537562542966,0.08126892290125091,0.5593840294620568
S2,baseline,786.4583333333334,284.5078456659772,383.14200862779046,88.0,96.0,734.375,351.5625,0.3617583203170041,343.75,1687.5,76.29139072847681,0.04378958313572478,0.09744536167810405,0.44937575664583207
S2,baseline,776.25,274.135330587561,357.2018607751312,88.0,96.0,718.75,359.375,0.35315340494371783,343.75,1687.5,77.29468599033817,0.03334929848636866,0.07233498258846129,0.4610396974324905
S2,baseline,774.2598684210526,267.1999234056448,338.37175223167395,86.8421052631579,96.05263157894737,726.5625,316.40625,0.3451036716529624,359.375,1687.5,77.49336165693043,0.045942408449367984,0.06446783671309472,0.7126407646316469
S2,baseline,800.7277397260274,301.6652641128089,377.2223284918951,84.93150684931507,94.52054794520548,734.375,312.5,0.37673887033815645,375.0,1859.375,74.9318364073777,0.018303950638811243,0.05929475524973344,0.30869426076083734
S2,baseline,751.2019230769231,254.84560852517242,354.90497116156996,85.8974358974359,93.58974358974359,726.5625,351.5625,0.3392504740687095,312.5,1843.75,79.872,0.012603228783305314,0.10203127520472911,0.1235231918646172
S2,baseline,733.0246913580247,215.15173281364957,292.91145273038575,87.65432098765432,93.82716049382715,718.75,328.125,0.293512258659463,312.5,1265.625,81.85263157894737,0.03251847190543009,0.14037612019345036,0.23165244815583194
S2,baseline,752.637987012987,228.0872946348724,324.86337114168396,93.5064935064935,96.1038961038961,750.0,296.875,0.3030504685793074,312.5,1265.625,79.71960097061203,0.03275859111966312,0.1497981572216516,0.21868487388126726
S2,baseline,771.1759868421053,255.5975426799193,369.41148296987194,89.47368421052632,94.73684210526315,750.0,316.40625,0.33143866904695474,312.5,1453.125,77.80325246600906,0.0414926117254017,0.12998887727023853,0.3192012470354769
S2,baseline,776.3157894736842,254.25046253127724,353.26324727460684,90.78947368421053,96.05263157894737,773.4375,351.5625,0.3275090703792724,312.5,1453.125,77.28813559322035,0.04626670903420934,0.15112762701989402,0.30614329058524103
S2,baseline,785.8952702702703,250.49087256344728,357.53231425467175,85.13513513513513,95.94594594594594,789.0625,320.3125,0.3187331468190452,312.5,1453.125,76.34605051047824,0.039570975919030714,0.11136509382235545,0.35532656203884266
S2,baseline,798.3530405405405,233.92749685198763,332.0410076124655,81.08108108108108,93.24324324324324,796.875,292.96875,0.29301259589817863,359.375,1453.125,75.1547209732875,0.03406229403113445,0.11111686145220558,0.3065447816467133
S2,baseline,840.8482142857143,281.4423262643154,418.6335483221538,78.57142857142857,92.85714285714286,843.75,371.09375,0.33471240288402787,359.375,1843.75,71.35651712237855,0.022351815068063472,0.1602380321212723,0.13949132282869675
S2,baseline,871.3235294117648,284.11319401381286,415.8856563981994,75.0,89.70588235294117,867.1875,304.6875,0.326070838699397,343.75,1843.75,68.86075949367088,0.0176509083918898,0.11675232229901028,0.1511825036480617
S2,stress,833.6267605633802,347.6653900438698,442.61991413949863,88.73239436619718,95.77464788732394,765.625,500.0,0.41705161889106246,312.5,1921.875,71.97465681098205,0.031811473349248345,0.11042107196193589,0.2880924155510311
S2,stress,788.0993150684932,336.4719011447182,425.2931867604525,87.67123287671232,94.52054794520548,718.75,421.875,0.426940989176568,312.5,1781.25,76.13253666485605,0.032660332135770444,0.09050824884287298,0.3608547569235427
S2,stress,860.5410447761194,499.1878571797496,504.2543613470289,86.56716417910447,91.04477611940298,734.375,414.0625,0.5800860519205329,312.5,2921.875,69.72357723577235,0.029571821504815445,0.035251202570640565,0.8388883030459997
S2,stress,936.491935483871,524.2645164733904,571.3633158317732,88.70967741935483,91.93548387096774,812.5,488.28125,0.5598174384732004,343.75,2921.875,64.06889128094726,0.007404258916798518,0.024697832839414232,0.29979387118461553
S2,stress,924.8046875,521.7319257233052,682.1013684092081,85.9375,89.0625,781.25,441.40625,0.5641536345730354,343.75,2765.625,64.87856388595564,0.0344233656119589,0.09893094439442907,0.34795347221912626
